,event,mid,time,content,$new_sentiment_pre,content4dl
553169307824177152,charliehebdo,553169307824177152,1420720815.0,Banksy's response to the #CharlieHebdo attack isn't by Banksy. But it is striking: http://t.co/mag1lJXzjL http://t.co/3TDPkGFxrx,0,Banksys response to the CharlieHebdo attack isnt by Banksy But it is striking HTTPURL HTTPURL
553586991980634113,charliehebdo,553586991980634113,1420820398.0,"@bowen45bean And as we all know, Netanyahu's shit don't stink.  Right?",1,@USER And as we all know Netanyahus shit dont stink  Right
553487971497041920,charliehebdo,553487971497041920,1420796790.0,"Schools close, people told to stay indoors amid Dammartin-en-Goele #CharlieHebdo manhunt  http://t.co/D8ZTxcCaK5 http://t.co/juVYYleAJ4",0,Schools close people told to stay indoors amid DammartinenGoele CharlieHebdo manhunt  HTTPURL HTTPURL
552818696864157697,charliehebdo,552818696864157697,1420637222.0,"@WSJ I condemn this cowardly attack carried out, attacking the hands are broken; asshole and ...",0,@USER I condemn this cowardly attack carried out attacking the hands are broken asshole and 
552808410526535680,charliehebdo,552808410526535680,1420634770.0,"@RT_com 
What did you expect!",1,"@USER 
What did you expect!"
553116042055020544,charliehebdo,553116042055020544,1420708115.0,"@BreakingNews @bourbonblondie @AP unless they guys know each other, there nothing in common?",0,@USER @USER @USER unless they guys know each other there nothing in common
553169560665591808,charliehebdo,553169560665591808,1420720875.0,@Independent lol,1,@USER lol
552815997498187776,charliehebdo,552815997498187776,1420636579.0,“@AJENews: #CharlieHebdo's lawyer says the magazine's editor-in-chief was killed in the attack. developing story: http://t.co/V2BwsCmb8F”,0,@USER CharlieHebdos lawyer says the magazines editorinchief was killed in the attack developing story HTTPURL
553201660953366528,charliehebdo,553201660953366528,1420728528.0,@andreemurphy @Independent totally agree with you,1,@USER @USER totally agree with you
553589151195750401,charliehebdo,553589151195750401,1420820913.0,MT @mattfrei: Police say 2 #CharlieHebdo suspects killed north of Paris. Hostages also released in supermarket. Coordinated police response.,1,MT @USER Police sayCharlieHebdo suspects killed north of Paris Hostages also released in supermarket Coordinated police response
552798994456674304,charliehebdo,552798994456674304,1420632525.0,"Always the provoked of course, was that rhetorical? @RajaChemayel @smallthunderdog @Independent",1,Always the provoked of course was that rhetorical @USER @USER @USER
553134811465138176,charliehebdo,553134811465138176,1420712590.0,"@BBCBreaking This is very serious, cause I think with this evidence he is on the break of suicide attack!",1,@USER This is very serious cause I think with this evidence he is on the break of suicide attack!
552790202066817024,charliehebdo,552790202066817024,1420630429.0,“@guardian: Ten dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/C6UqubgpJj”,1,@USER Ten dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates HTTPURL
553504995795288065,charliehebdo,553504995795288065,1420800849.0,"@BBCBreaking Why don't they use gas to render them unconscious &amp; get them out alive so they don't die as ""martyrs"" &amp; to prevent more deaths?",0,"@USER Why dont they use gas to render them unconscious amp get them out alive so they dont die as ""martyrs"" amp to prevent more deaths"
553554150085386241,charliehebdo,553554150085386241,1420812568.0,@JulienPain @gavinsblog @MelodiePeps stay safe,1,@USER @USER @USER stay safe
553553423648706560,charliehebdo,553553423648706560,1420812395.0,@BBCBreaking @Natanaelmiangel http://t.co/VuMdDG7sJL,1,@USER @USER HTTPURL
552804231183208449,charliehebdo,552804231183208449,1420633773.0,@ZokLara بعد ما طلع شي !,1,@USER بعد ما طلع شي !
553482099832131584,charliehebdo,553482099832131584,1420795390.0,@nytimes,1,@USER
552836538875531265,charliehebdo,552836538875531265,1420641476.0,@WSJ omg!!!😣😪,1,@USER omg!!!perseveringfacesleepyface
553481203886460928,charliehebdo,553481203886460928,1420795176.0,"@FRANCE24 @RTLFrance Islamic State praise Paris attackers as ""heroic jihadists"" http://t.co/n6yStruApO  via @Reuters",1,"@USER @USER Islamic State praise Paris attackers as ""heroic jihadists"" HTTPURL  via @USER"
553587289482219520,charliehebdo,553587289482219520,1420820469.0,"“@RT_com: URGENT: Both #CharlieHebdo suspects killed - reports http://t.co/hHdx7H3qeI http://t.co/yfKLpcpoqC”
Convenient.",1,"@USER URGENT Both CharlieHebdo suspects killed  reports HTTPURL HTTPURL
Convenient"
553531887197896706,charliehebdo,553531887197896706,1420807260.0,@nytimes and put in a cell with the Torah and bible and told that those mythical stories came first,0,@USER and put in a cell with the Torah and bible and told that those mythical stories came first
553104503520890880,charliehebdo,553104503520890880,1420705364.0,Police: Shooting in southern Paris wounds French police officer; too early to draw connection between this and Charlie Hebdo attack - @AP,1,Police Shooting in southern Paris wounds French police officer too early to draw connection between this and Charlie Hebdo attack  @USER
553141864585371649,charliehebdo,553141864585371649,1420714272.0,"@jillyd72 @Independent inspiring wot most of us dont want in our societies, haters, feeding off haters ;-(",1,@USER @USER inspiring wot most of us dont want in our societies haters feeding off haters (
553472668067184640,charliehebdo,553472668067184640,1420793141.0,今度はパリで人質事件！？RT @AFP: #BREAKING Hostages taken north-east of Paris: police,0,今度はパリで人質事件！？RT @USER BREAKING Hostages taken northeast of Paris police
553593746865258497,charliehebdo,553593746865258497,1420822009.0,@jaseblazefan @SkyNewsBreak then send them to the countries the supported as a sign. We are not backing down,1,@USER @USER then send them to the countries the supported as a sign We are not backing down
553587395942420480,charliehebdo,553587395942420480,1420820495.0,RT @AFP: #BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault #attack #paris #charliehebdo,1,RT @USER BREAKING Charlie Hebdo gunmens hostage freed and safe after police assault attack paris charliehebdo
552792055122886656,charliehebdo,552792055122886656,1420630870.0,@cnni 11 killed,0,@USERkilled
553587884263874561,charliehebdo,553587884263874561,1420820611.0,"@SkyNewsBreak hallelujah, enjoy the 40 virgins",1,@USER hallelujah enjoy thevirgins
553590522800275456,charliehebdo,553590522800275456,1420821240.0,Suspected #CharlieHebdo gunmen reportedly came out shooting at police #ParisAttacks http://t.co/kwHPTFi96R http://t.co/hjNezDkaVp,0,Suspected CharlieHebdo gunmen reportedly came out shooting at police ParisAttacks HTTPURL HTTPURL
552800277921689600,charliehebdo,552800277921689600,1420632831.0,"@cmcawley @jessicaelgot Kuffars, Kaffirs, Kafir we can all read &amp; learn here what is out there so WE KNOW http://t.co/hB1hjiuWGw",1,@USER @USER Kuffars Kaffirs Kafir we can all read amp learn here what is out there so WE KNOW HTTPURL
552806628181819393,charliehebdo,552806628181819393,1420634345.0,Is this by any chance the media outlet that satirically depicted Prophet Mohammed?  @SkyNewsBreak,0,Is this by any chance the media outlet that satirically depicted Prophet Mohammed  @USER
553123451557675008,charliehebdo,553123451557675008,1420709882.0,"@JohnDougherty8 yep, it's quite nuanced isn't it?! ""The Banksy account"" is what I've seen written and suggests it isn't actually banksy. 👍ta",1,"@USER yep its quite nuanced isnt it! ""The Banksy account"" is what Ive seen written and suggests it isnt actually banksy thumbsupta"
553547421741883392,charliehebdo,553547421741883392,1420810964.0,"@FoxNews Cowardly PC leaders around the world have allowed this evil to fester. NOT radicals but muslims following quran, allahs word.",0,@USER Cowardly PC leaders around the world have allowed this evil to fester NOT radicals but muslims following quran allahs word
553531656108511232,charliehebdo,553531656108511232,1420807205.0,@Independent مسلح يحتجز رهينه في متجر شرق باريس في ثالث هجوم في باريس !!,1,@USER مسلح يحتجز رهينه في متجر شرق باريس في ثالث هجوم في باريس !!
553530491836837888,charliehebdo,553530491836837888,1420806928.0,@SkyNews It seems that France is under attack from #MilitantIslamists,0,@USER It seems that France is under attack from MilitantIslamists
553556720199696385,charliehebdo,553556720199696385,1420813181.0,"@afneil Don't forget Abu Hamza, Anjem Chowdary and followers have preached for the uprising for years. Time to send Chowder packing.",1,@USER Dont forget Abu Hamza Anjem Chowdary and followers have preached for the uprising for years Time to send Chowder packing
553625088667688960,charliehebdo,553625088667688960,1420829481.0,@MailOnline hope it was so fkn painful and with pork bullets !,0,@USER hope it was so fkn painful and with pork bullets !
553526618720075776,charliehebdo,553526618720075776,1420806004.0,@NickK60 @BBCBreaking well said.,1,@USER @USER well said
553221961740857344,charliehebdo,553221961740857344,1420733368.0,@hanibathish @Colvinius @MartinRJay Thanks for the info. Is your server lagging?,0,@USER @USER @USER Thanks for the info Is your server lagging
553542391852851200,charliehebdo,553542391852851200,1420809765.0,"@ABC http://t.co/gB4ImNnfs7
#CharlieHebdo #JeSuisCharlie #ParisShooting #IslamIsNotTheProblem #islamisnoterrorism http://t.co/XXlqbm1luT",1,"@USER HTTPURL
CharlieHebdo JeSuisCharlie ParisShooting IslamIsNotTheProblem islamisnoterrorism HTTPURL"
553476545478938624,charliehebdo,553476545478938624,1420794066.0,"@snake_strike
For every U.S. soldier killed in Afghanistan during 11 years of war, at least 13 children were shot and killed in America.",1,"@USER
For every US soldier killed in Afghanistan duringyears of war at leastchildren were shot and killed in America"
553587586703171584,charliehebdo,553587586703171584,1420820540.0,@cnnbrk Thank goodness! Is it possible for this to end with no more innocent lives lost?,1,@USER Thank goodness! Is it possible for this to end with no more innocent lives lost
553194575784083456,charliehebdo,553194575784083456,1420726839.0,@cnni how did they rob it did they have guns,0,@USER how did they rob it did they have guns
552826508633718784,charliehebdo,552826508633718784,1420639085.0,@Destinbeach22 @Telegraph @curdistani in one photo it looked like a pistol fell on floor as he got out and he recovered it when he got in.,1,@USER @USER @USER in one photo it looked like a pistol fell on floor as he got out and he recovered it when he got in
552791115599192064,charliehebdo,552791115599192064,1420630646.0,Witnesses say several masked men were involved in the shooting at #CharlieHebdo's Paris HQ. http://t.co/xcK8lY9IeR http://t.co/QPKtv7stET,1,Witnesses say several masked men were involved in the shooting at CharlieHebdos Paris HQ HTTPURL HTTPURL
553530738365448192,charliehebdo,553530738365448192,1420806986.0,“@SkyNews: Gunman Takes Hostage In Paris Shop - Report http://t.co/aExERs2jo6” What is going on :(,0,@USER Gunman Takes Hostage In Paris Shop  Report HTTPURL What is going on (
552800866168606721,charliehebdo,552800866168606721,1420632971.0,@FoxNews: BREAKING: 10 dead In Paris at satirical newspaper Charlie Hebdo; witness says multiple gunmen involved.,1,@USER BREAKINGdead In Paris at satirical newspaper Charlie Hebdo witness says multiple gunmen involved
553558292543598594,charliehebdo,553558292543598594,1420813556.0,@Damage_13 trouble can't be long before the French surrender... #thisisajokeandthereforemeanttobetaken as suchsopleasedon'tmurderme,0,@USER trouble cant be long before the French surrender thisisajokeandthereforemeanttobetaken as suchsopleasedontmurderme
552799327165218816,charliehebdo,552799327165218816,1420632604.0,"@AP @reglash En France: soudain, ils prononcent le mot T",1,@USER @USER En France soudain ils prononcent le mot T
553559156725018625,charliehebdo,553559156725018625,1420813762.0,@BBCBreaking yr channel shall appeal to all country not to give fund &amp;ammunition to any country which promotes terrorism,0,@USER yr channel shall appeal to all country not to give fund ampammunition to any country which promotes terrorism
553504323955875840,charliehebdo,553504323955875840,1420800689.0,@minail_khan @wsj A look at the legal concerns amid Charlie Hebdo aftermath http://t.co/0RAUpVYffI,1,@USER @USER A look at the legal concerns amid Charlie Hebdo aftermath HTTPURL
553113968714465280,charliehebdo,553113968714465280,1420707621.0,"@BBCBreaking I am suffering from wind this morning but I can assure you, it has no link to anything what so ever.",1,@USER I am suffering from wind this morning but I can assure you it has no link to anything what so ever
